keyword,tweet,username,creation date
Climate change,"""the blood their money is soaked in"" A tepid article in the land of Global Warming deniers: Climate Change Protests: With Fake Blood, Extinction Rebellion Hits N.Y. https://t.co/VU4qAMU4cg",Cecilia Vicuna,2019-10-08 10:31:32
Climate change,"These maps from the UN’s climate panel show how much the planet is likely to warm from around the end of the last century to the end of this one, under its low-end and high-end emissions scenarios. https://t.co/EMAmm0fGkd",DIMAS 👁,2019-10-08 10:31:31
Climate change,Over 300 arrests as London climate-change activists vow more protests - Reuters https://t.co/jFktZz6Pnl,Yakov Koltovskoy,2019-10-08 10:31:31
Global warming,@mariekeguy @TheNatster75 @deanclements16 @CllrBSilvester What are you actually fighting for today please? Specifically. We all know the world is in a bad way and climate change etc. no need to raise awareness about that. What are you actually trying to change. What policy for example,jon,2019-10-08 10:31:30
Global warming,@ChatByCC Any climate change fucktard,Grundies,2019-10-08 10:31:29
Climate change,"The commentator on the #RSAvCAN said while the scrum half scored a magnificent kick-to-self try that the #9 “was more dangerous than climate change.” Bravo, sir.   #rugbyworldcup2019",DisagreewithMalis,2019-10-08 10:31:29
Climate change,Global Warming headed our way🤣🤣🤣 Grand Solar Minimum has already begun to cool the Planet...we are beginning a 30-50 year cold cycle ... we will need all the CO2 we can get for plant growth during shortened growing seasons..and will need fossil fuel for heat and power source. https://t.co/3t363ZlQKj,Golden-Q 🇺🇸⭐⭐⭐🇺🇸 🇺🇸,2019-10-08 10:31:28
Climate change,"What do you think of climate change?
@Stray_Kids #AskStrayKids",•..×➒ Kiwi 🚀 [],2019-10-08 10:31:24
Climate change,"@liam345 @AndrewR48798729 Climate change is Gaia going through her natural cycles.
 Cold Oceans lock in their CO2. Warm Oceans release their CO2.
If you track the ambient temperatures of the earth, the trend is cooling!",Tim Paulus CTD DTS,2019-10-08 10:31:19
Climate change,"Taking our trial cut &amp; collect kit into Sandwich Technology School today, talking to GCSE science groups about natural solutions to tackling climate change #wilderkent @KentWildlife @FGSAgri https://t.co/HsXyhAJWR6",PaulHadaway,2019-10-08 10:31:17
Climate change,@TheAnkhWarrior @wriggers69 I have the same contempt for climate change deniers as I do for flat earthers. Goodbye.,James Mayall,2019-10-08 10:31:16
Climate change,Why isn't it affected by climate change though 😅😅😅 https://t.co/obU9ICfFLz,Thando❣,2019-10-08 10:31:10
Climate change,"@grist Exxon and Shell, at least, have extensive reports on climate “change” going back decades. For spin, how about we use their words, findings and how this emergency affects them too to pressure them to act. They need to pony up for repairs and might if it hurts their profits.",Rebekah West,2019-10-08 10:31:09
Climate change,@liam345 @CromwellStuff Climate change has been 'real' since the planet first came into existence. Maybe you meant to say global warming?,Village Idiot,2019-10-08 10:31:08
Climate change,An effigy of teenage climate change activist Greta Thunberg was hung from a bridge in Rome https://t.co/Ln1wRaFOrr,JoseWorks,2019-10-08 10:31:08
Climate change,@merrylegss I wish the weather would make up its mind what's up doing good thing climate change is hoax,Warringtonn,2019-10-08 10:31:08
Climate change,"Even though we simply know nothing about the true impact of CO2 emissions on global warming, this makes a lot of sense https://t.co/DrdpSr4o4y",edoardo riccio,2019-10-08 10:31:08
Climate change,"Not sure if I am going crazy, but pretty sure I just heard a #RWC19 commentator describe a player as: “More dangerous than climate change.”",Craig Spann,2019-10-08 10:31:05
Climate change,"#ad It's crucial, so why is it that energy efficiency is the #MissingPiece in the climate change debate? @SmartEnergyGB https://t.co/fqACaTRyK4",Catherine,2019-10-08 10:31:04
Climate change,Edmonton police stand by as climate change protesters block bridge traff... https://t.co/nO7EqbEXbL via @YouTube,K.D.F,2019-10-08 10:31:03
Climate change,@XR_MCR And stop with the hysteria. There is no evidence our survival is at stake and if it is then so be it.  Were the dinosaurs to blame for their extinction which was probably down to climate change then.  Earth evolves constantly.  Who’s fault was it was UK was under ice or a desert?,David Royle,2019-10-08 10:31:02
Climate change,@DamoSpin What Canada does is a bucket of water on a forest fire. Canada is not the problem when it comes to climate change.,Chris,2019-10-08 10:31:01
Climate change,Protesters douse Wall Street bull with fake blood https://t.co/UdmUbRqC8C,daniel horrorvey,2019-10-08 10:31:00
Climate change,UK Pensions minister writes to 50 biggest schemes to remind trustees of their responsibilities on #ESG and #climate change policies https://t.co/ANTEqGVkHw,Daniel Wiseman,2019-10-08 10:30:57
Climate change,"@SamWhiteTky @JuliaHB1 And we have political parties feeding into these lunatics agenda just to come across as politically correct.
Its about time the other side of the climate change debate is given the same amount of MSM coverage.
The likes of fat cat Al Gore ( meat eater) has a lot to answer for",MrZee,2019-10-08 10:30:56
Climate change,"@EyesOnQ Why is it every time these Climate Change, Eco Weirdos show up with their protest for Climate Change in the name of their so called ecological green state of mind , 
they always wind up leaving an ecological disaster behind them for others to come clean up after them ??? https://t.co/NxSc5HvRv1",Lord Edmund Burke,2019-10-08 10:30:56
Climate change,"With the climate change Extinction Rebellion protests shutting down Whitehall, a number of ministers arrived via an underground tunnel to minimise ... https://t.co/c2rKjgFiER #ExtinctionRebellion https://t.co/NQPucAFLKP",Civil Rights News,2019-10-08 10:30:53
Climate change,Nearly 300 people arrested during protests in London by the climate change group Extinction Rebellion - https://t.co/IZ3xKMyCZv https://t.co/Kcdk6xJKov,TheLiberal.ie,2019-10-08 10:30:49
Global warming & Climate change,Collapse of desert birds due to heat stress from climate change https://t.co/QxHgiFYmxz via @ucberkeley,Glen Etzkorn,2019-10-08 10:30:47
Climate change,"@nivedita_Him @IACAbhi Umm India's democracy is designed in a way that no one person has complete control over every layer of governance. It's a basic principle of self governance. That's the point of decentralisation. I'm stunned by this twisted logic. Also, some history:

https://t.co/Ih2BuJ9Df3",Akshay Marathe,2019-10-08 10:30:46
Climate change,@MayorofLondon. Met police stand idly by as #ExtinctionRebelion wreak havoc. Is it any wonder knife crime and murder is rife under your watch. Most Londoners don't care about climate change because they'll be murdered before it becomes an issue.,Andy Johnson,2019-10-08 10:30:38
Climate change,@joshgnosis Climate Change Protesters seem unreasonable.,Lucy Jones 🇦🇺,2019-10-08 10:30:33
Climate change,This is why I do not get excited about our world ending soon. At least from Climate change.  WILLIAMS: Decades of idiotic environmental predictions https://t.co/zc0qdldQ84,Earl Eldridge,2019-10-08 10:30:29
Climate change,Do you know what Smart Laundry is and how it can help our planet? Another way to stop climate change is to bet on smarter and more efficient buildings. I#Insulation can be the key! #SmartBuildings https://t.co/rEFap5FL8y https://t.co/jI7NHz4cQ7,URSA Insulation,2019-10-08 10:30:28
Climate change,"Commentator just said ""He's more dangerous than Climate change"" hahahahahah talking about Cobus s try in 11th min. #RSAvCAN",ChappatiSLAYER,2019-10-08 10:30:27
Climate change,"""He's more dangerous than climate change!"" yells the commentator after Cobus Reinach scores a cracking try.

12' South Africa 19-0 Canada #RWC2019 #RSAvCAN",Cork's RedFM Sport,2019-10-08 10:30:26
Global warming,“We must ensure the EU’s best and brightest innovators have access to the resources they need to push low-carbon industrial technology to new heights” https://t.co/n1StLgTfky,Mark Andries,2019-10-08 10:30:26
Climate change,"@BCicognani @Triumph_rocks @rachaelvenables @LBC I'm not saying climate change isn't real or that humans aren't contributing to it.

The globe is warming, no doubt but specific claims like the 12 year one have historically been totally wrong.

https://t.co/q6iWgxZo5f",ahyeahstark,2019-10-08 10:30:26
Climate change,Ghost Forest: Dying Trees Show Climate Change's Advance | Time https://t.co/EOQsNjrEVP,Paul J. Taillie,2019-10-08 10:30:23
Climate change,The @FailRav has paskened that kapprot with frozen chickens is an atonement for global warming https://t.co/KQa3UaXFH0,Rabbi Josh Yuter,2019-10-08 10:30:21
Climate change,Dr. Tim Ball: Seven Ways To Spot Climate Change Propaganda https://t.co/sBaU96DBMI @sjgarvey #cdnpoli #elxn43 #Truro #Halifax,National Citizens Alliance,2019-10-08 10:30:17
Climate change,"""Climate change"" being a unicorn that can never be ""solved"" because we already have falling CO2 and all we've achieved is moving jobs to countries like China with no environmental regulations or Germany, where they ignore them https://t.co/oU7oM909AT",Ⓑest Ⓑojo Ⓒhat,2019-10-08 10:30:14
Climate change,"@dave_downey how is that embarrassing lol. come on man you don't have to rephrase my own tweet to do a gotcha, i agree with ER i just think their love for police is v disconcerting when really climate change is a societal problem that the police help enforce",Tom Usher,2019-10-08 10:30:13
Climate change,"@spacecowgirl915 @OnlyWhiteTiger My granddaughter and her friends are very political. Not only do they participate in marches, they donate and volunteer for candidates. They all do everything they can to lower their carbon footprint and to combat climate change and women’s rights",katherine,2019-10-08 10:30:12
Climate change,"@nevnev60 @Iromg Want to read the other side of this debate, Tony Heller shows how Man-made climate change is untrue, using science. Make up your own mind.
https://t.co/K6sgsOD8LI",Stephen,2019-10-08 10:30:10
Climate change,@WWP63 @Ozwino @DavidMichaelRi8 @FredFoxyGuy @powerglobalus @drwaheeduddin @mentalmal1 @Barbarajdurkin @ruffiethecat @JWSpry @MDiprince @FriendsOScience @Tangomitteckel @LillyLe50450455 @dbirch214 @MannockDavid @rmack2x @PMgeezer @GillesnFio @HVACPerformance @AOECOIN @athelass @Carbongate @Seipher31 @cup_high @Supermoosie @LuanaGoriss @Molly999999999 @LbMoult @matthew25496877 @DamoPelham @DiveConLFP @largest_steve @freddreise @MhehedZherting @tan123 @novakglobal @sonicmerlin @a_tethys @MichaelTMontgo1 @irishgino @ClimatismBlog @GoobaGobbaGabie @RonCrunt @Karajavuori @alcpjr @BarbaraMcK42 @iceagereentry @KL2YM @NorthAmPacErg We can’t do much about asteroids. We don’t have to harm ourselves by causing harmful climate change. We should be able to control our own technology. Concentrate on the real issue.,Martin Brampton,2019-10-08 10:30:08
Climate change,U.N. honors Catholic activist using data to fight climate change https://t.co/2o0WFoHS68,Diocese of Lancaster,2019-10-08 10:30:08
